time,lon,lat,depth,mag
2022-09-11T23:57:23.605000Z,-64.1013,-20.5019,10.0,4.6
2022-09-11T22:47:45.884000Z,-68.4,-21.8036,117.485,4.3
2022-09-11T12:07:26.268000Z,-67.2058,-24.3067,182.369,4.2
2022-09-11T07:47:14.861000Z,-66.6207,-24.2088,194.839,4.7
2022-09-11T03:22:07.623000Z,-70.9685,-33.1806,70.231,4.5
2022-09-10T23:45:51.897000Z,-68.3265,-31.855,109.722,4.5
2022-09-10T23:14:17.994000Z,-67.0648,-24.1122,209.927,4.1
2022-09-10T15:49:24.893000Z,-69.5993,-27.2373,106.087,4.0
2022-09-10T15:34:59.673000Z,-66.2605,-22.1545,252.24,4.4
2022-09-10T06:52:37.071000Z,-72.2903,-33.4772,26.091,4.0
2022-09-10T05:23:35.249000Z,-68.5121,-21.1404,131.728,4.3
2022-09-10T00:15:34.941000Z,-68.9778,-21.0926,114.592,4.5
2022-09-08T23:22:32.685000Z,-66.7074,-23.8664,193.663,4.5
2022-09-08T23:13:47.875000Z,-73.5291,-35.4987,10.0,4.2
2022-09-08T21:59:41.963000Z,-73.4037,-16.131,57.381,5.4
2022-09-07T21:57:34.709000Z,-75.3123,-12.691,98.599,4.1
2022-09-07T14:32:09.400000Z,-66.8452,-23.849,223.281,4.3
2022-09-06T21:23:01.864000Z,-69.265,-18.6902,116.518,4.3
2022-09-06T17:02:45.424000Z,-77.925,-1.7724,168.282,4.1
2022-09-06T13:14:36.576000Z,-68.951,-23.0897,89.829,5.0
2022-09-06T08:57:06.824000Z,-72.3222,-33.4818,24.303,4.3
2022-09-06T04:46:03.597000Z,-68.8956,-22.7542,107.382,4.2
2022-09-05T14:31:00.473000Z,-70.0601,-19.8827,53.719,3.7
2022-09-05T07:50:58.719000Z,-72.2752,-33.4356,10.0,4.9
2022-09-05T07:49:58.638000Z,-72.3008,-33.444,10.0,4.9
2022-09-05T04:07:45.201000Z,-68.535,-22.27,117.274,4.5
2022-09-04T20:52:04.366000Z,-79.9256,-4.6939,42.523,4.4
2022-09-03T21:49:41.205000Z,-72.3796,-32.7328,13.28,4.2
2022-09-03T20:27:46.466000Z,-68.6914,-31.8482,23.651,4.6
2022-09-03T19:51:44.080000Z,-68.8061,-21.2378,119.949,4.5
2022-09-03T13:02:32.459000Z,-72.7469,-14.0504,79.037,4.6
2022-09-02T11:25:02.685000Z,-68.6739,-21.7804,140.018,4.3
2022-09-01T20:56:59.344000Z,-74.3488,-16.3722,35.0,4.2
2022-09-01T07:54:49.679000Z,-68.6634,-21.9817,137.901,4.8
2022-08-31T20:23:00.628000Z,-66.1301,-21.2616,266.129,4.3
2022-08-31T20:14:19.599000Z,-70.6612,-19.1074,43.062,4.2
2022-08-31T16:03:06.361000Z,-71.8152,-36.235,77.731,4.1
2022-08-31T03:06:47.511000Z,-69.8486,-20.4746,88.384,3.4
2022-08-30T01:53:21.246000Z,-66.1414,-22.7321,269.638,4.2
2022-08-30T00:23:41.639000Z,-80.227,-0.7536,42.477,4.4
2022-08-29T21:34:05.579000Z,-71.7383,-14.63,109.905,4.3
2022-08-29T14:51:20.627000Z,-80.8831,-0.2875,10.0,4.1
2022-08-29T13:17:20.127000Z,-70.7821,-33.5902,87.707,4.4
2022-08-29T05:12:37.166000Z,-66.9369,-24.001,221.095,4.2
2022-08-28T22:26:05.325000Z,-72.9764,-15.7318,79.318,4.2
2022-08-28T22:01:21.567000Z,-66.9542,-23.8392,220.841,4.2
2022-08-28T06:25:34.811000Z,-80.3621,-3.9616,49.773,4.0
2022-08-28T06:13:42.855000Z,-71.9255,-35.109,45.722,4.4
2022-08-28T03:54:34.787000Z,-69.7258,-18.817,96.112,4.6
2022-08-27T22:14:45.803000Z,-71.0619,-28.7436,57.21,4.4
2022-08-27T21:35:07.204000Z,-66.5689,-24.0019,199.235,4.2
2022-08-26T18:00:52.454000Z,-67.2121,-24.2397,204.948,4.1
2022-08-26T16:36:54.848000Z,-70.6156,-15.0404,206.811,4.1
2022-08-26T12:43:05.531000Z,-65.5815,-27.1053,10.18,3.3
2022-08-26T12:12:32.289000Z,-73.7145,-34.553,10.0,4.3
2022-08-26T07:07:06.033000Z,-66.7227,-24.0405,197.174,4.3
2022-08-24T19:32:31.274000Z,-89.9889,-30.8104,10.0,4.7
2022-08-24T15:03:20.472000Z,-69.0181,-21.1918,118.724,4.0
2022-08-24T12:09:46.769000Z,-68.5611,-22.013,117.0,5.4
2022-08-23T03:38:45.234000Z,-65.3891,-30.4391,172.529,4.3
2022-08-23T03:09:18.022000Z,-74.7206,-37.888,10.0,4.5
2022-08-22T13:50:10.282000Z,-71.7583,-34.7745,46.04,4.5
2022-08-21T23:11:11.875000Z,-72.1156,-35.321,72.072,4.3
2022-08-21T16:55:59.768000Z,-69.5049,-19.1963,105.69,4.5
2022-08-21T13:18:38.420000Z,-80.055,-0.91,56.312,4.6
2022-08-21T10:28:01.017000Z,-80.6958,-0.2372,13.0,5.5
2022-08-21T00:50:39.584000Z,-70.5588,-15.9402,185.806,4.1
2022-08-21T00:43:52.333000Z,-68.9014,-31.4968,109.662,4.2
2022-08-20T21:15:48.077000Z,-70.6605,-31.8585,101.375,4.3
2022-08-20T19:50:00.789000Z,-71.3103,-30.0598,75.326,4.5
2022-08-19T19:06:52.172000Z,-74.6292,-7.7897,156.472,4.5
2022-08-19T09:44:40.526000Z,-71.5181,-28.7459,28.995,4.8
2022-08-19T07:10:06.432000Z,-67.2809,-24.1187,201.604,4.4
2022-08-18T17:18:58.011000Z,-69.2437,-20.9418,88.74,4.2
2022-08-18T02:10:22.728000Z,-70.5921,-34.3573,105.85,5.3
2022-08-17T17:50:43.302000Z,-80.7807,-0.3596,10.0,4.5
2022-08-17T07:09:23.034000Z,-80.761,-0.4597,28.324,4.6
2022-08-16T20:25:21.189000Z,-69.0922,-22.563,118.939,4.4
2022-08-16T18:17:54.118000Z,-68.555,-32.0794,131.123,4.5
2022-08-16T18:10:59.215000Z,-69.9072,-20.1837,60.823,3.3
2022-08-16T04:47:13.206000Z,-70.5901,-16.9709,10.416,4.5
2022-08-16T01:21:18.656000Z,-67.1015,-24.2161,160.111,4.4
2022-08-15T09:41:06.784000Z,-74.4419,-8.6939,156.107,4.5
2022-08-14T20:59:39.088000Z,-67.0084,-24.133,170.382,4.5
2022-08-14T19:09:20.407000Z,-74.4031,-15.7734,58.089,4.5
2022-08-14T18:41:58.556000Z,-72.0093,-33.107,26.871,4.7
2022-08-14T18:41:29.001000Z,-72.1301,-33.0806,18.872,4.8
2022-08-14T14:53:03.985000Z,-69.5479,-19.7157,106.316,4.0
2022-08-14T12:42:12.824000Z,-67.3332,-20.7862,203.695,4.2
2022-08-14T09:01:42.744000Z,-71.4602,-30.6966,48.326,4.7
2022-08-14T02:58:29.346000Z,-75.5137,-14.1279,61.374,4.3
2022-08-14T00:24:37.541000Z,-67.2353,-20.9813,208.356,4.0
2022-08-13T15:43:37.020000Z,-68.7148,-22.2823,125.764,4.3
2022-08-13T07:06:08.228000Z,-80.6884,-0.1957,16.437,4.8
2022-08-12T19:08:00.351000Z,-70.0298,-22.9548,46.144,4.3
2022-08-12T08:47:57.885000Z,-80.6553,-0.3107,10.0,4.4
2022-08-12T08:35:22.134000Z,-80.8143,-0.2204,10.0,4.3
2022-08-12T00:19:45.837000Z,-80.6201,-3.3892,40.583,4.6
2022-08-11T06:24:48.546000Z,-74.7605,-13.1977,81.333,4.8
2022-08-11T00:07:12.635000Z,-70.5004,-25.7538,42.747,4.6
2022-08-10T21:14:08.340000Z,-71.6997,-30.6391,33.9,4.1
2022-08-10T11:24:33.717000Z,-76.1331,-4.5897,122.629,4.3
2022-08-10T08:13:35.842000Z,-66.7165,-23.9278,210.164,4.3
2022-08-09T22:28:51.694000Z,-68.7799,-30.384,112.713,4.8
2022-08-09T21:37:53.189000Z,-68.1788,-23.6817,120.382,3.9
2022-08-09T17:19:36.474000Z,-71.4116,-29.383,48.118,4.5
2022-08-09T17:19:22.655000Z,-71.2357,-29.4661,50.599,4.1
2022-08-09T09:30:22.285000Z,-67.5077,-28.2194,129.058,4.3
2022-08-09T05:54:29.823000Z,-68.2751,-22.7742,141.741,4.1
2022-08-08T20:57:54.974000Z,-72.2342,-14.3539,108.441,4.6
2022-08-08T09:19:15.495000Z,-69.4924,-18.7444,110.256,4.4
2022-08-08T03:44:54.642000Z,-71.973,-32.6725,15.422,4.7
2022-08-07T16:20:20.900000Z,-75.746,-7.3453,10.953,4.6
2022-08-07T02:41:15.200000Z,-69.1753,-19.3172,100.641,5.0
2022-08-07T00:12:04.690000Z,-69.1566,-18.7786,122.999,4.5
2022-08-06T12:33:04.455000Z,-70.2134,-20.0278,37.977,2.5
2022-08-06T05:32:25.383000Z,-68.0041,-24.7042,113.736,4.3
2022-08-05T23:56:04.938000Z,-79.5115,-9.9804,19.335,4.5
2022-08-05T20:20:00.178000Z,-70.0559,-19.1373,66.127,4.5
2022-08-05T03:12:26.744000Z,-73.3436,-11.2801,9.641,4.7
2022-08-05T02:41:40.033000Z,-69.1401,-27.4845,113.457,4.1
2022-08-04T17:23:12.933000Z,-67.1914,-24.2913,183.041,4.3
2022-08-03T08:13:18.689000Z,-80.1421,-2.7843,44.675,4.4
2022-08-03T07:33:36.009000Z,-74.4621,-8.5979,148.006,4.6
2022-08-02T07:53:13.454000Z,-66.9383,-23.8279,237.259,4.4
2022-08-01T23:11:30.913000Z,-68.6243,-22.2479,112.17,4.1
2022-08-01T18:36:55.216000Z,-66.9041,-24.0884,209.725,4.4
2022-08-01T15:18:17.241000Z,-73.5424,-16.2498,69.158,4.4
2022-08-01T06:47:21.388000Z,-67.2105,-21.3365,198.84,4.2
2022-07-31T22:32:28.395000Z,-73.7021,-10.7916,136.76,4.1
2022-07-31T14:31:08.501000Z,-72.2271,-14.9403,104.9,4.4
2022-07-31T11:19:58.108000Z,-68.9138,-21.0399,115.967,4.5
2022-07-31T08:48:03.422000Z,-68.5023,-31.5191,10.0,3.3
2022-07-31T08:33:25.099000Z,-69.5103,-21.3531,74.872,4.5
2022-07-30T15:31:36.998000Z,-69.8838,-18.4324,130.039,4.4
2022-07-30T12:46:41.040000Z,-72.9268,-36.8895,53.281,4.0
2022-07-30T07:21:40.765000Z,-69.8504,-17.2076,164.455,4.3
2022-07-30T04:20:15.770000Z,-77.1799,-11.8717,64.49,3.8
2022-07-30T01:24:18.287000Z,-67.0443,-19.0549,253.907,4.3
2022-07-29T17:35:23.654000Z,-72.0962,-15.3688,124.5,4.4
2022-07-29T13:09:37.641000Z,-67.3582,-21.9282,187.968,4.4
2022-07-29T01:16:27.297000Z,-71.6366,-30.8491,36.701,4.4
2022-07-29T00:07:33.013000Z,-74.9984,-10.2379,14.304,4.6
2022-07-28T19:34:42.657000Z,-72.3682,-16.7885,72.317,4.6
2022-07-28T08:53:47.174000Z,-70.1764,-21.4136,70.493,4.3
2022-07-28T04:15:03.937000Z,-70.3399,-21.9284,54.0,6.1
2022-07-27T18:58:58.306000Z,-68.5789,-22.1876,112.0,6.2
2022-07-27T17:44:08.869000Z,-72.2937,-15.8526,9.777,4.5
2022-07-27T16:29:21.650000Z,-66.8255,-24.0766,209.969,4.1
2022-07-27T07:22:52.860000Z,-67.9414,-24.4662,119.235,4.2
2022-07-27T04:27:08.862000Z,-67.45,-21.0031,177.538,4.4
2022-07-26T13:09:14.290000Z,-67.2506,-24.3307,195.71,4.2
2022-07-25T10:42:00.028000Z,-68.8677,-20.0974,115.681,4.4
2022-07-24T08:17:08.465000Z,-71.298,-8.9733,612.386,4.3
2022-07-24T05:17:58.658000Z,-76.4108,-14.4591,10.0,4.2
2022-07-24T02:45:12.094000Z,-67.2696,-24.284,189.616,4.3
2022-07-24T02:06:51.442000Z,-67.1348,-24.3362,164.147,4.5
2022-07-23T21:42:51.994000Z,-69.8546,-19.5305,66.127,4.0
2022-07-22T09:51:03.357000Z,-67.2558,-23.8899,203.353,4.2
2022-07-22T08:39:09.423000Z,-80.4004,-0.9744,48.437,4.5
2022-07-22T07:57:33.822000Z,-80.3564,-0.9643,49.01,4.9
2022-07-22T04:24:46.896000Z,-66.8797,-23.9958,186.529,4.4
2022-07-20T12:33:41.527000Z,-75.1491,-5.8472,10.384,4.7
2022-07-20T07:10:22.060000Z,-78.4097,-1.9425,138.206,4.6
2022-07-19T16:52:44.336000Z,-69.4835,-19.482,91.83,4.9
2022-07-19T15:20:45.247000Z,-67.5313,-28.4039,134.44,4.8
2022-07-19T10:39:02.618000Z,-66.7893,-23.9971,198.35,4.3
2022-07-19T06:56:28.657000Z,-76.1634,-12.9048,69.67,4.7
2022-07-19T04:06:01.454000Z,-69.1071,-20.7801,106.6,4.2
2022-07-19T02:35:20.002000Z,-71.449,-30.8405,57.03,4.1
2022-07-18T22:30:15.876000Z,-66.275,-22.7023,251.38,4.4
2022-07-17T00:53:36.806000Z,-78.2227,-1.5635,156.95,4.4
2022-07-16T23:25:07.915000Z,-68.9789,-21.3875,110.73,4.1
2022-07-16T22:33:00.644000Z,-72.1648,-37.4523,84.91,4.3
2022-07-16T11:30:38.755000Z,-71.8414,-30.7962,24.803,4.2
2022-07-16T08:18:49.919000Z,-78.3909,-10.3434,65.85,4.6
2022-07-16T02:55:02.341000Z,-68.8355,-22.9593,106.516,4.1
2022-07-15T11:03:17.534000Z,-73.95,-16.3323,43.71,4.4
2022-07-15T07:04:58.005000Z,-68.5124,-21.2047,131.26,4.5
2022-07-15T03:01:08.961000Z,-71.5666,-30.9396,70.882,4.4
2022-07-14T22:30:12.443000Z,-79.8105,-2.0402,73.0,5.7
2022-07-14T15:43:56.812000Z,-65.7136,-18.5259,10.0,4.5
2022-07-14T02:33:24.049000Z,-70.6021,-21.4698,35.0,4.3
2022-07-13T21:21:30.415000Z,-73.1548,-33.2407,29.385,5.0
2022-07-13T17:56:16.321000Z,-71.4194,-17.0022,68.14,4.9
2022-07-13T17:07:06.294000Z,-66.6701,-24.1956,199.634,4.3
2022-07-13T16:05:29.419000Z,-71.5916,-16.8493,18.512,5.1
2022-07-13T12:57:34.727000Z,-70.5664,-28.7028,94.48,4.4
2022-07-13T09:13:34.590000Z,-71.5525,-16.8533,21.59,5.0
2022-07-13T05:27:44.728000Z,-67.3266,-24.2796,185.98,4.2
2022-07-13T01:30:05.662000Z,-71.4352,-16.8215,25.79,4.6
2022-07-13T00:08:18.230000Z,-71.4438,-16.8195,10.0,4.5
2022-07-12T23:36:11.419000Z,-71.2353,-16.7931,10.0,5.5
2022-07-12T15:17:28.527000Z,-68.4922,-21.1576,109.44,4.2
2022-07-12T09:01:22.882000Z,-66.9633,-23.6067,210.876,4.7
2022-07-11T11:50:10.313000Z,-66.8365,-23.4326,215.1,4.6
2022-07-11T08:34:48.284000Z,-69.1548,-22.6372,90.53,4.0
2022-07-10T23:22:11.866000Z,-68.728,-21.7875,116.37,4.2
2022-07-10T13:21:38.957000Z,-79.3804,-8.9334,56.12,4.5
2022-07-09T17:25:41.829000Z,-69.898,-17.3278,156.02,4.1
2022-07-09T00:32:25.143000Z,-66.1491,-22.4915,245.95,4.5
2022-07-07T18:32:11.844000Z,-73.4181,-15.8564,89.36,4.1
2022-07-07T14:21:19.137000Z,-68.7662,-21.7979,134.09,4.3
2022-07-06T22:56:08.738000Z,-68.6095,-21.1589,131.02,4.2
2022-07-06T10:15:46.756000Z,-72.9899,-15.0664,83.21,4.4
2022-07-05T23:11:12.412000Z,-67.0564,-23.6317,229.03,4.4
2022-07-05T16:48:47.889000Z,-68.6072,-21.88,129.9,4.2
2022-07-05T11:35:31.339000Z,-72.0688,-30.4375,23.008,4.8
2022-07-05T04:42:43.390000Z,-70.1308,-19.9988,51.71,3.1
2022-07-04T22:51:14.025000Z,-75.8467,-6.9654,10.0,4.5
2022-07-04T15:59:08.805000Z,-68.0372,-21.3805,134.79,4.5
2022-07-04T02:03:44.218000Z,-71.8834,-32.9481,32.002,4.4
2022-07-03T23:39:04.500000Z,-70.2674,-19.3617,76.64,4.7
2022-07-03T19:21:22.602000Z,-68.4716,-21.5783,142.52,4.6
2022-07-03T16:24:19.986000Z,-72.1493,-30.4781,14.64,4.1
2022-07-03T01:50:54.432000Z,-68.7609,-21.6985,110.14,4.6
2022-07-02T22:58:51.964000Z,-68.8107,-19.9964,111.79,4.4
2022-07-02T19:51:51.265000Z,-70.6179,-21.9373,20.17,3.8
2022-07-02T15:25:59.955000Z,-67.1107,-24.3475,177.03,4.7
2022-07-02T15:12:44.025000Z,-70.6648,-24.6219,52.38,4.0
2022-07-02T10:42:57.136000Z,-67.3022,-24.1483,227.05,4.4
2022-07-02T10:04:52.631000Z,-71.0164,-26.0856,25.65,4.4
2022-07-01T09:01:55.194000Z,-68.9126,-20.68,103.84,4.2
2022-07-01T08:57:03.840000Z,-69.7758,-17.1586,182.05,4.2
2022-06-30T06:37:19.663000Z,-69.3168,-18.6524,132.5,4.2
2022-06-30T05:21:17.207000Z,-70.134,-17.0342,153.66,5.1
2022-06-30T00:28:21.032000Z,-66.6469,-27.9376,154.94,4.6
2022-06-29T23:45:41.235000Z,-66.8673,-24.1091,190.77,4.3
2022-06-29T20:20:29.480000Z,-71.151,-28.8356,62.45,4.3
2022-06-29T14:30:41.654000Z,-67.0522,-23.5599,230.86,4.2
2022-06-29T13:53:02.602000Z,-79.7148,-2.6731,10.0,4.5
2022-06-28T14:44:31.853000Z,-69.0212,-31.5582,110.99,4.5
2022-06-28T11:59:05.406000Z,-70.9911,-18.3221,65.48,4.8
2022-06-28T00:14:02.190000Z,-72.6024,-15.4759,135.65,4.3
2022-06-27T17:32:18.964000Z,-67.0141,-24.488,157.16,4.7
2022-06-27T04:49:03.287000Z,-68.8378,-22.6888,106.52,4.3
2022-06-27T03:54:21.189000Z,-67.9179,-22.6048,175.98,4.3
2022-06-26T21:14:08.292000Z,-66.7313,-21.4945,237.13,4.1
2022-06-26T09:27:56.652000Z,-80.542,-4.92,68.33,4.1
2022-06-26T04:49:52.685000Z,-69.3739,-19.7765,94.43,4.1
2022-06-26T02:02:34.927000Z,-73.7809,-17.177,9.03,5.7
2022-06-25T20:31:04.764000Z,-66.9527,-24.0496,198.14,4.1
2022-06-25T16:11:32.443000Z,-78.4138,-4.8369,64.23,4.8
2022-06-25T03:54:51.364000Z,-71.4971,-29.5433,73.78,5.1
2022-06-24T06:24:36.593000Z,-66.5885,-28.8635,10.0,4.4
2022-06-24T06:23:31.242000Z,-66.603,-29.0732,10.0,4.2
2022-06-24T04:51:01.354000Z,-79.2016,-8.8169,71.61,5.1
2022-06-23T19:00:38.165000Z,-66.8544,-23.9714,199.02,4.6
2022-06-23T14:29:46.585000Z,-69.7354,-17.7046,151.24,4.9
2022-06-23T07:42:55.447000Z,-66.5595,-22.5742,224.92,4.2
2022-06-23T06:52:40.124000Z,-74.0431,-29.0012,10.0,3.9
2022-06-22T07:52:54.179000Z,-73.8936,-29.0023,10.0,4.2
2022-06-22T00:01:39.313000Z,-68.9932,-30.997,103.98,4.6
2022-06-21T08:09:59.168000Z,-69.3031,-28.0523,10.0,4.8
2022-06-21T07:33:52.545000Z,-74.2384,-16.1884,10.0,4.8
2022-06-20T19:04:29.410000Z,-67.5938,-24.3013,193.66,4.0
2022-06-20T10:53:48.480000Z,-66.1871,-22.5836,253.92,4.3
2022-06-20T01:17:48.133000Z,-68.7101,-20.2969,120.25,4.6
2022-06-19T22:16:49.091000Z,-70.8159,-17.2578,103.43,4.6
2022-06-19T21:06:12.458000Z,-68.6983,-22.2056,111.69,4.2
2022-06-19T18:58:50.239000Z,-76.8068,-14.7051,10.0,4.5
2022-06-19T14:38:18.199000Z,-65.9986,-22.0764,271.88,4.1
2022-06-18T18:24:12.538000Z,-69.5604,-33.5042,141.98,5.1
2022-06-17T18:09:20.380000Z,-68.7323,-23.5436,99.89,4.3
2022-06-17T02:50:53.866000Z,-71.1299,-16.6607,123.33,4.3
2022-06-16T22:02:30.823000Z,-66.8916,-27.9376,154.23,4.1
2022-06-16T02:43:54.884000Z,-77.4292,-0.4854,10.75,4.4
2022-06-15T02:08:02.164000Z,-69.0534,-20.4086,105.17,4.2
2022-06-14T22:52:47.329000Z,-67.2674,-22.046,176.66,4.6
2022-06-14T12:50:24.901000Z,-69.0062,-19.6179,128.19,4.5
2022-06-14T00:17:24.679000Z,-66.9676,-23.7819,225.3,4.3
2022-06-13T21:29:43.484000Z,-69.5786,-29.658,114.01,4.3
2022-06-13T07:54:27.130000Z,-69.2399,-20.4548,94.65,4.0
2022-06-12T16:32:20.151000Z,-66.5843,-23.4838,207.14,4.6
2022-06-12T02:37:43.758000Z,-78.0479,-0.7109,10.0,4.5
2022-06-11T13:40:09.958000Z,-67.1029,-32.3626,23.43,4.5
2022-06-11T12:27:14.220000Z,-68.2455,-21.1655,128.93,4.8
2022-06-11T09:23:53.400000Z,-72.4804,-14.8053,99.54,4.6
2022-06-11T03:50:18.733000Z,-69.1357,-20.2471,103.65,4.2
2022-06-10T20:43:10.230000Z,-74.8162,-39.2889,10.0,4.5
2022-06-10T13:28:12.373000Z,-80.6282,-0.6608,39.62,4.4
2022-06-10T02:41:57.410000Z,-74.3142,-8.4546,166.82,4.1
2022-06-09T22:12:11.026000Z,-79.132,-2.8532,76.26,4.4
2022-06-09T08:32:45.617000Z,-69.6997,-24.0477,77.89,4.8
2022-06-08T01:53:28.974000Z,-71.2633,-9.09,605.39,4.9
2022-06-08T00:55:46.312000Z,-71.205,-9.0858,608.51,6.5
2022-06-08T00:17:51.112000Z,-68.7003,-21.2063,126.53,4.2
2022-06-07T16:06:09.889000Z,-71.8964,-32.5197,10.99,4.1
2022-06-07T09:29:21.239000Z,-69.286,-29.849,119.22,4.5
2022-06-06T18:44:34.226000Z,-68.6783,-21.4724,111.46,4.3
2022-06-05T06:12:23.091000Z,-68.9032,-31.8711,10.0,4.4
2022-06-05T03:22:36.617000Z,-69.0542,-20.9826,109.03,4.1
2022-06-04T19:03:48.082000Z,-66.813,-19.5302,258.7,3.9
2022-06-04T06:48:33.883000Z,-71.5504,-15.2856,133.01,4.5
2022-06-04T04:48:53.568000Z,-73.71,-36.6117,31.12,4.0
2022-06-03T16:07:40.503000Z,-71.8598,-32.522,10.0,4.5
2022-06-03T15:20:26.770000Z,-70.118,-21.2038,74.1,4.4
2022-06-03T14:57:10.105000Z,-68.3847,-23.1877,111.63,4.6
2022-06-03T14:54:34.448000Z,-68.2614,-23.1521,99.18,5.3
2022-06-03T09:07:48.639000Z,-69.376,-19.2166,114.0,4.4
2022-06-03T06:24:56.480000Z,-80.9906,-2.0623,13.15,5.2
2022-06-02T15:44:50.685000Z,-70.0882,-21.8738,56.33,4.1
2022-06-02T14:42:15.651000Z,-69.7197,-31.6637,128.62,4.6
2022-06-02T11:56:08.744000Z,-66.9747,-24.241,179.62,4.4
2022-06-02T05:12:19.887000Z,-76.8333,-6.4376,22.64,4.5
2022-06-02T04:45:05.260000Z,-68.8604,-23.6609,99.81,4.3
2022-06-02T03:54:38.094000Z,-70.2856,-32.2291,112.9,4.4
2022-06-02T03:24:02.052000Z,-69.8565,-17.9538,112.35,4.0
2022-06-01T19:42:37.746000Z,-67.0873,-28.1369,161.74,4.4
2022-06-01T10:12:29.218000Z,-69.274,-20.1105,96.18,4.2
2022-06-01T10:00:05.790000Z,-66.7685,-21.5186,236.12,4.0
2022-06-01T04:12:53.966000Z,-71.4413,-29.6266,35.0,4.3
2022-06-01T02:39:21.674000Z,-72.151,-30.4326,10.48,4.2
2022-05-31T05:07:48.661000Z,-67.0347,-19.006,245.07,4.3
2022-05-31T00:29:29.501000Z,-68.8852,-20.5151,101.94,4.1
2022-05-30T21:18:52.896000Z,-67.0349,-24.1754,170.82,4.2
2022-05-30T20:41:36.388000Z,-66.3291,-31.0699,135.4,4.5
2022-05-30T14:30:47.844000Z,-68.7071,-31.3136,119.74,4.6
2022-05-30T07:04:19.647000Z,-76.7613,-12.703,56.12,4.6
2022-05-30T00:59:36.891000Z,-70.3598,-22.3059,35.0,4.4
2022-05-29T22:10:12.434000Z,-74.3423,-15.9327,35.0,4.2
2022-05-28T01:37:47.683000Z,-79.0187,-2.9392,81.36,3.9
2022-05-28T01:05:46.773000Z,-68.8363,-21.3515,108.49,4.1
2022-05-27T05:37:18.185000Z,-70.4536,-26.3814,79.83,4.8
2022-05-27T01:07:32.238000Z,-75.6267,-14.2879,43.0,5.5
2022-05-27T01:01:23.870000Z,-69.2093,-20.0898,100.9,4.1
2022-05-26T12:14:19.072000Z,-73.9944,-34.4895,10.0,5.1
2022-05-26T12:02:23.750000Z,-70.1969,-14.8942,252.0,7.2
2022-05-26T08:28:58.991000Z,-67.7187,-21.0903,211.15,4.2
2022-05-26T01:55:57.581000Z,-67.8925,-20.5656,162.43,4.3
2022-05-25T22:51:43.304000Z,-69.7599,-21.8916,67.26,4.5
2022-05-25T16:05:36.771000Z,-74.6141,-8.626,10.0,4.5
2022-05-25T13:07:21.338000Z,-67.2757,-21.3183,197.08,4.5
2022-05-24T17:35:00.243000Z,-71.8211,-34.7426,27.9,4.1
2022-05-24T12:57:58.249000Z,-69.5489,-17.5203,148.37,5.4
2022-05-24T03:47:39.346000Z,-70.8894,-28.1437,46.77,4.9
2022-05-24T03:34:26.934000Z,-67.6548,-22.4669,179.28,4.2
2022-05-23T07:15:28.099000Z,-68.212,-17.6683,220.39,4.3
2022-05-22T19:23:53.333000Z,-67.943,-31.2956,58.29,4.5
2022-05-22T14:32:37.015000Z,-68.5056,-21.1983,135.23,4.0
2022-05-21T13:41:46.163000Z,-69.1417,-20.5483,101.11,4.4
2022-05-21T09:56:07.529000Z,-71.7857,-32.5696,27.34,4.2
2022-05-20T23:47:48.396000Z,-70.8068,-27.0141,42.29,4.5
2022-05-20T21:15:43.494000Z,-69.2239,-20.7762,104.56,4.1
2022-05-20T09:07:45.672000Z,-72.0403,-29.5409,10.0,5.8
2022-05-20T00:04:11.827000Z,-76.3068,-14.914,10.0,4.7
2022-05-18T19:20:26.775000Z,-65.7278,-17.1719,10.0,4.2
2022-05-18T11:27:08.428000Z,-69.828,-17.9816,135.63,4.6
2022-05-18T00:21:17.988000Z,-67.0052,-23.6481,231.71,4.3
2022-05-17T20:18:00.131000Z,-66.3484,-22.7755,260.67,4.0
2022-05-17T14:46:44.245000Z,-67.35,-24.1817,210.61,4.0
2022-05-17T07:19:33.835000Z,-71.5353,-36.8148,10.0,4.6
2022-05-16T13:33:44.526000Z,-73.0711,-17.918,10.0,4.6
2022-05-16T13:30:03.807000Z,-73.0888,-17.8897,10.0,4.3
2022-05-16T13:02:55.608000Z,-72.9044,-18.0672,10.0,4.2
2022-05-16T01:17:01.237000Z,-68.8416,-21.2706,125.39,4.0
2022-05-15T13:00:45.660000Z,-66.7615,-23.4872,197.51,4.5
2022-05-15T04:29:00.315000Z,-74.4893,-34.9889,10.0,4.6
2022-05-14T22:27:28.588000Z,-71.5039,-8.4512,579.96,4.6
2022-05-14T11:47:15.559000Z,-66.7726,-23.5731,206.34,4.3
2022-05-14T05:07:22.528000Z,-73.5331,-35.7482,10.0,4.3
2022-05-13T19:01:17.086000Z,-72.0376,-15.6837,128.51,4.0
2022-05-13T15:17:51.272000Z,-71.333,-30.6297,49.37,4.1
2022-05-13T09:47:51.401000Z,-67.0688,-23.9218,212.88,4.3
2022-05-13T03:59:21.750000Z,-69.7608,-20.3353,48.36,3.0
2022-05-12T21:55:48.525000Z,-76.8921,-12.3812,52.08,5.5
2022-05-12T16:52:59.832000Z,-80.7117,-6.4817,49.38,4.8
2022-05-12T16:43:28.127000Z,-69.202,-20.056,99.59,4.0
2022-05-12T03:22:07.147000Z,-66.611,-24.1106,184.81,4.2
2022-05-12T01:01:03.155000Z,-67.7942,-28.3607,171.73,4.6
